month,all fuels,coal,petroleum liquids,natural gas,nuclear,hydroelectric,wind,geothermal,biomass,total,renewable,renewable_percent,hydroelectric_percent,wind_percent,geothermal_percent,biomass_percent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan-23,13073.678,1224.435,284.06,1620.531,842.334,8876.05,3.211,114.39674,91.68267,26130.37841,9085.34041,0.347692646,0.832480376,0.000301158,0.010729214,0.008598873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,48.19167,,8318.002,830.616,226.974,754.367,842.334,5545.11,0,114.39674
,,,,,,,,,,,,,,,,,,,,,,,,,,1383.56842,0,0,440.93168,619.34483,237.09289,0,40.96773,,5516.64616,0,0,2110.08176,2532.46947,687.43415,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1497.04159,0,0.013,504.38424,648.46378,271.29832,0,39.80839,,5721.02494,0,0,2240.53754,2608.52465,697.62591,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1357.94633,0,0,377.92974,628.87906,294.53326,0,24.01695,,5177.95727,0,0,1768.85239,2439.28533,784.63016,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1093.67739,0,0,309.68581,462.17301,234.07329,6.17729,37.49869,,4278.78508,0,0,1653.6718,1690.66725,708.75228,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1248.0304,0,0,447.76296,518.14005,183.06045,7.04212,38.71366,,4956.48474,0,0,2052.02622,1956.63798,695.73266,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1529.88203,0,0.006,517.7708,753.15788,148.79094,7.12702,36.60332,,5583.91734,0,0,2066.24473,2482.02907,736.62485,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1720.43886,0,0,485.60287,953.57594,156.38927,7.12492,43.18708,,5556.49479,0,0,1343.77707,3137.12489,756.38169,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1581.04525,0,0,240.54665,1033.49541,191.14858,6.80119,38.41254,,4988.887,0,0,565.25062,3461.36361,669.38983,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1319.96014,0,0.008,174.11369,783.81047,250.13235,6.53052,42.59746,,4481.79778,0,0,818.64634,2444.93456,935.75795,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1124.33028,0,0,149.26043,570.2414,299.74437,0,41.41519,,4541.27854,0,0,1495.56602,1883.57431,910.09655,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1417.94773,0,0.012,203.93008,813.18991,297.01166,0,44.71824,,5698.78474,0,0,1407.03631,3253.32539,800.45659,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1533.73694,0,0.0094,404.2422,758.29239,282.55668,6.63295,40.6849,,5757.23716,0,0,1667.76264,3077.0418,810.15119,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1743.57538,0,0.00373,474.77865,915.94363,277.74834,8.00517,38.01582,,6449.39421,0,0,1966.87512,3672.24375,614.17814,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1203.95295,1.76105,0.1182,409.44368,499.70855,223.45196,9.41074,41.28664,,5996.87757,0,0.0115,1940.97497,3304.77795,617.54016,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1172.25414,0.98246,0,388.21932,500.42357,204.87142,8.40331,40.60136,,4783.70453,0,0.08113,1819.24716,2341.69587,466.26613,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1103.87215,1.06647,0.00772,313.28579,484.59234,215.80937,8.17171,42.88182,,4439.46774,0,0.01032,1823.85851,1757.7263,675.22558,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1252.44907,1.42344,0.007,417.91744,570.71237,157.72648,7.47254,38.17523,,4485.45666,0,0.01085,2097.89252,1672.39982,470.43599,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1522.13932,1.05101,0.002,484.96826,719.97579,197.12717,7.20495,47.58777,,5303.57151,0,0.03517,2199.84277,1844.87448,998.72256,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1605.13239,1.52498,0,594.4051,759.37418,122.1365,7.09447,47.54099,,5470.15967,0,0.01078,2108.46432,1925.94621,1144.76457,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1472.95854,0.78375,0,379.34065,758.05565,195.93179,7.1766,46.93884,,5058.03877,0,0.02253,1431.92655,2482.1304,859.23498,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1588.59683,0,0.007,381.50391,820.35088,266.38805,8.2733,35.25826,,4323.19523,0,0.0556,906.16418,2145.22782,1001.52537,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1502.07795,0,0,331.89153,802.3192,264.28963,7.48051,26.83549,,4592.78169,0,0.01048,1647.43573,1746.16033,925.16211,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1599.75451,2.65219,0.01,438.50478,794.49305,252.18021,6.52264,43.70229,,5350.73009,0,0.03196,1853.54391,2425.26305,814.86247,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1401.0666,2.26523,0,385.66367,611.79537,326.19271,7.34608,36.51035,,5570.29256,0,0.08716,1681.26028,2673.8061,1044.09375,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1412.21834,2.60445,0,410.31034,673.41645,254.10072,8.38417,42.28793,,5642.59814,0,0.05175,1786.01643,3339.56469,357.91632,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1475.71985,1.97751,0.015,498.28312,674.16684,228.59231,8.56047,43.18411,,5180.30693,0,0.0004,1934.11128,2665.14258,440.43662,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1522.56967,1.66287,0,471.24659,726.42511,254.37844,8.16833,40.61937,,4958.44478,0,0,1681.77515,2566.07016,555.70255,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1344.81161,2.5773,0,263.04624,745.17724,233.67273,7.65629,46.78965,,4855.79875,111.23285,0.16715,1838.14176,2006.17326,704.24495,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1395.53119,1.91398,0,451.8835,681.12641,149.55449,6.89698,48.82277,,5000.43109,347.98451,0.15649,2031.15397,2016.51863,404.44727,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1703.1554,0.45756,0,456.04865,937.40232,186.88227,6.3898,49.4548,,5676.04677,347.97339,0.3345,1898.11371,2245.71707,938.52706,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1585.36796,0,0,343.33094,931.45521,190.2342,6.56789,29.84307,,5658.12446,194.6075,0.62455,1324.09724,2837.73112,1039.14586,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1334.63102,0.46871,0,71.05913,919.71082,233.15812,6.95428,35.82992,,4825.48237,0,0.02961,365.11195,3407.87487,842.26797,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1387.53012,1.90703,0,72.80889,944.32155,243.0987,7.55477,46.77797,,4560.25343,0,0.0064,267.95906,3368.87464,729.75036,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1403.92985,1.33579,0,224.10037,829.67312,226.00477,7.91055,45.53409,,4767.42242,0,0.01777,1785.35015,1963.62904,825.9439,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1486.6392,2.23139,0.019,406.33013,737.54391,232.26376,8.37015,46.96103,,5942.5272,133.94608,0.52735,2224.19217,2653.93638,742.7656,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1534.96039,2.65636,0,406.96706,708.46679,323.27802,8.01425,43.80328,,6155.06698,139.91917,0.29044,1617.96285,3303.10355,928.31028,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1511.28923,2.85548,0,491.9938,672.64352,269.45254,7.52824,43.67286,,6044.87678,354.48127,0.18432,2051.94407,2885.87168,625.71158,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1396.28377,2.5556,0.14655,504.04001,594.62282,220.61125,7.60303,41.87031,,5491.25263,348.16859,0.62668,2234.23569,2558.87662,225.77846,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1465.66552,2.63607,0,460.12808,691.57482,222.26791,6.45532,47.50168,,4940.28865,239.51208,0.9719,1770.83622,2473.54353,316.99776,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1328.63258,2.94483,0.007,258.86067,741.11737,219.45873,7.06923,45.90844,,4672.53141,224.56456,0.47931,1894.81211,1899.60357,491.33846,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1579.34277,2.76037,0.008,418.02284,835.84694,226.21931,8.28534,32.58254,,5073.71254,289.3904,0.40032,2134.36435,1832.47059,650.15029,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1816.59574,0,0.002,472.20518,1044.0102,177.95834,8.44964,44.02697,,5472.98544,348.47889,0.59258,2299.6766,1875.49441,753.3191,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1877.93717,0,0.001,459.12206,1094.96428,196.73823,8.36848,48.19143,,5476.13202,314.4937,2.02816,2061.29695,1989.6047,912.98492,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1530.25441,0,0.047,221.82206,993.04565,191.8071,8.09092,44.1109,,5087.87058,0,0.05358,1183.71639,2775.50102,961.43583,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1428.32186,1.59818,0.009,94.32114,997.87279,212.85977,8.33379,50.01989,,4597.19423,0,0.03458,335.10965,3417.33099,706.36183,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1436.62982,0.49912,0,153.13261,943.64537,231.26237,7.73751,41.30911,,5109.45368,0,0.02858,1179.86909,3093.05648,687.16554,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1468.0303,2.77081,0.01077,275.17979,870.787,215.01092,8.75051,42.66083,,5645.64668,148.72367,0.68074,1973.09968,3060.77157,301.47546,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1534.51334,2.40739,0,456.23192,781.35149,217.30991,7.94297,35.78624,,5104.26665,262.99329,0.19856,1817.39423,2590.44176,309.70253,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1545.6047,2.83609,0,493.61793,744.3965,219.30717,8.52727,43.76535,,5587.04346,392.83436,0.5283,2047.9232,2755.30778,252.17886,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1485.92846,2.52791,0.00098,458.96541,712.87001,232.55456,7.37523,45.0515,,5433.18107,413.14447,0.23535,1925.46012,2572.58402,388.31306,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1446.62174,2.66319,0.02523,405.95206,728.47904,222.24484,6.95346,45.05422,,5016.89378,117.35542,0.87858,1812.32208,2505.32668,442.90327,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1217.09338,2.4437,0.015,160.90861,758.37565,202.4641,6.65464,40.46082,,4157.77714,103.90033,0.45167,1649.35186,1931.06399,315.33434,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1529.90623,1.56564,0,417.01464,821.84505,191.71247,6.91282,29.89447,,5012.12672,335.94297,0.37703,2034.59953,1954.34874,511.65313,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1666.77257,2.11371,0,381.40726,1003.24582,188.44808,7.10577,22.2762,,5365.16802,194.82814,0,2209.09324,1942.93613,834.26454,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1763.01746,0.23669,0.007,435.83552,1021.97124,181.71825,7.11923,45.44943,,5788.22744,281.5342,1.4238,2054.95346,2469.25775,798.51051,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1585.20265,0,0.005,168.86658,1066.61868,227.70408,6.71731,45.84221,,5242.52991,29.68544,0.58956,711.47216,3442.66674,897.54031,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1471.36362,0,0,60.79248,1084.65111,205.78454,7.19937,44.25737,,5187.87118,0,0,279.7244,3968.60192,803.2646,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1583.47053,0.11016,0,131.8943,1066.49417,276.61669,6.22316,42.07429,,5325.84855,0,0,909.5408,3543.16061,732.87809,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1625.15068,2.99935,0.004,217.048,1029.9462,274.12977,7.15408,43.54189,,6056.41894,0,0,1671.99004,3615.84143,624.88538,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1375.94815,2.72059,0,171.95999,898.37223,217.4517,6.67501,41.00296,,5617.10294,0,0,1116.06046,3600.40531,768.18333,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1421.64422,2.95721,0,268.09713,831.47262,234.22293,7.02191,45.63518,,5910.41472,0,0,1548.20842,3896.57968,329.71144,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1589.41986,2.83497,0.15117,432.54137,826.57651,248.65256,7.20151,43.9426,,5672.34808,39.77137,0.78572,2120.7818,3136.48202,255.08814,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1536.8647,2.75196,0.004,403.5895,828.90529,234.38412,6.92612,29.35064,,4535.77483,0,0.00423,1593.72756,2435.75288,386.29675,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1284.96321,2.93721,0,193.45971,759.34686,245.07868,6.44658,27.07734,,4681.77701,182.53735,1.41411,1792.28815,2007.93987,565.94214,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1414.1104,0.56914,0,380.8462,787.75747,162.0604,7.07813,23.66901,,5002.86707,348.22821,2.65062,1737.94455,2314.42772,477.68966,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1684.34825,3.09715,0.004,419.37889,994.89152,156.04118,7.23771,45.51648,,5103.48681,331.84906,0.65933,2094.29036,1951.212,597.39013,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1744.4709,1.01385,0,406.80134,1079.6169,143.56364,7.28597,45.62351,,5619.1591,271.95327,1.9097,1666.0044,2691.38757,874.48738,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1378.70702,0.05346,0.00044,95.68109,994.35414,173.98919,6.77363,45.83174,,5223.16002,0,0.00393,294.58283,4064.48289,754.34337,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1331.0939,0,0,46.52491,948.7554,230.51545,6.903,40.52518,,5064.0999,0,0.00392,185.64917,4208.29878,566.24306,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1323.02511,1.5933,0.004,36.82648,939.94836,240.93594,7.14107,41.20105,,5048.2665,0,0.00401,219.84428,4018.39029,694.39428,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1333.26461,2.95778,0.006,27.83083,968.25587,243.01857,7.37085,39.35331,,5315.22636,0,0.00724,403.43174,4275.26958,520.60194,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1191.94318,2.88863,0,181.86574,714.69352,230.64426,6.59014,39.54092,,5117.45434,181.69502,1.45588,1013.39036,3493.12287,327.07508,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1583.81242,3.13909,0,454.06143,827.30689,235.79101,7.48131,43.77043,,6330.12745,372.07042,1.49563,1944.44332,3697.17153,207.04106,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1101.43671,2.94751,0.01292,241.76017,492.03172,299.08329,6.82835,47.03704,,6024.77516,368.53374,1.55526,1799.68182,3253.17433,489.61748,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,856.89912,2.88563,0.01393,115.00196,443.94775,234.48699,6.36713,45.07525,,4539.95603,0,0,1124.77425,2864.11241,438.76708,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,861.42027,4.29394,0.01228,193.23294,437.96352,166.61559,6.06217,42.59047,,4254.96553,152.72302,0.15999,1139.94277,2429.85731,424.6388,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1058.43754,2.20001,0.01404,385.15179,521.36222,99.47631,5.63821,30.85253,,4927.68812,355.47622,0.31578,1891.58655,1954.50636,615.97803,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1554.53173,3.59847,0.01197,481.47175,860.28788,150.91866,5.30293,41.99996,,4724.65986,356.63408,0.59892,2006.20756,1607.00442,643.92072,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1612.03136,3.03237,0.01502,337.33856,1013.57813,215.87618,5.19692,31.59664,,4575.97868,254.76817,0.98783,1485.22449,1915.4061,830.33805,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1423.72739,1.2553,0.01633,254.88016,904.12242,202.2035,5.30629,50.726,,4555.87687,101.6835,1.07451,1121.37894,2447.80925,792.90062,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1549.31288,0,0.02126,187.37172,1102.0262,193.38336,6.20221,54.56338,,4660.66318,0,0,473.06275,3251.42571,862.58751,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1686.76648,0.00264,0.02314,79.5858,1296.07692,248.09271,5.87831,51.60652,,5161.72211,0,0,413.36114,3861.90038,776.61563,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1494.25954,3.14329,0.01632,257.55119,876.07062,293.39563,6.34284,51.6446,,6057.15196,0,0,1016.05791,4327.6114,596.80015,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1181.30051,2.84794,0.01265,356.49484,521.02901,251.16065,6.15906,38.30358,,5247.03156,0,0,1339.20767,3418.97908,375.04545,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1280.81488,2.98117,0.01349,431.62151,564.77571,223.72215,6.71059,45.57734,,5451.54376,308.3834,0.1576,1496.17527,3217.5796,309.91847,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1265.15206,8.63294,0.005,413.26227,498.00912,278.33409,7.63306,52.20731,,5651.65957,375.36912,0.10408,1763.83098,2824.66482,567.10976,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1020.03411,6.24966,0.00526,316.62105,406.63308,224.77597,7.35427,51.60068,,5104.84496,301.80987,0.77093,1620.54622,2532.8471,525.08751,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1000.01224,6.71282,0.00436,350.16187,389.74649,181.69647,6.59481,56.06878,,4517.59729,351.17442,0.719,1598.36669,2014.00115,436.54999,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1242.32341,6.72107,0.00431,396.68377,579.40232,190.58088,6.20198,54.5979,,4693.67408,354.06663,0.56213,1689.82231,2009.51308,529.44959,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1436.60352,4.77853,0.00454,473.79045,732.5057,167.55888,5.75388,44.0006,,4548.5167,367.44277,0.63219,1680.91405,1643.78597,748.49732,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1676.12887,4.76434,0.00523,427.8817,1029.19383,147.57764,5.96106,52.9894,,4641.96488,322.54811,0.78667,1759.04945,1627.73036,830.31812,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1543.22552,4.72806,0.00534,458.61931,877.76133,141.01481,5.35597,49.09222,,4341.71386,279.19845,2.38555,1439.05623,1857.83214,663.03439,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1317.76613,4.63898,0.00506,293.03983,803.54787,151.6113,6.33747,53.64824,,4048.61769,0,0.0114,1009.1135,2303.44342,651.35693,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1487.75592,5.98508,0.00663,167.4848,1029.75806,222.82096,6.17179,50.54864,,4377.88682,0,0.00274,1071.77276,2546.29146,635.24858,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1176.63664,8.42051,0.00443,117.91599,764.78931,234.72546,6.52732,37.93119,,5348.52822,0,0.00159,863.92662,3948.59616,401.74815,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1299.59959,8.14618,0.0054,58.88041,968.2345,207.44184,5.81124,45.82471,,5090.42313,0,0.00188,581.39763,3978.70111,423.16485,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1201.85674,9.21462,0.00544,329.24629,677.04026,122.04771,5.89716,52.76768,,5501.10745,25.75008,0.08723,1159.29603,3966.44424,219.98981,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1008.97489,8.32426,0.00009,163.84009,549.24518,222.11937,7.27754,52.23525,,5557.31116,252.81992,1.50831,1223.38395,3500.23994,453.47756,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,923.58149,8.00789,0.00007,200.19387,399.14702,265.49093,7.04728,38.16386,,5119.15333,345.01265,0.60085,1338.40266,2676.42473,634.61191,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,884.48121,8.18036,0.00008,169.77681,410.57379,237.8441,6.44655,45.6172,,4428.35444,404.09622,0.55005,1412.11858,2102.92166,394.09197,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1144.30862,7.71098,0.00006,341.03454,537.30357,192.35576,6.25519,54.96965,,4636.59001,405.47823,0.43256,1582.0011,1977.50642,541.65457,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1421.80891,6.88266,0.00008,389.86822,830.82367,131.49693,6.22408,49.63033,,4557.72549,376.98584,0.7864,1498.62339,1901.56563,649.68468,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1784.73504,3.8236,0.00007,284.76403,1245.78733,186.09571,5.74116,53.54151,,5020.38975,317.0113,1.08719,1110.80405,2726.1154,735.10217,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1314.76312,3.21655,0.00007,76.10702,936.89279,239.56043,5.94836,46.73194,,4910.17569,96.83804,1.37427,317.53768,3370.79111,1029.82059,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1242.16255,2.99334,0.00009,128.51841,840.7624,204.50302,6.48582,53.13865,,4929.60161,19.28384,0.80718,364.49233,3671.5755,787.48909,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1603.02202,4.57663,0.0001,32.57692,1207.74024,294.13239,6.39211,51.96285,,4623.33479,15.78703,0.13055,311.25359,3469.51567,710.52361,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1608.68521,7.78021,0.00013,53.76803,1181.02343,300.70095,7.01316,50.30065,,5840.02955,202.92286,1.5463,397.3547,4477.63569,637.96262,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1156.94668,7.75408,0.00008,315.4077,446.87444,325.5288,6.38872,47.68245,,4977.83305,351.51003,0.46215,1471.05844,2505.41518,533.3671,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1090.94677,8.42071,0.00007,396.68208,416.03632,205.97162,7.57905,48.54502,,5519.40832,404.84706,0.59818,1671.92732,2882.22907,447.61613,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1108.67525,12.23569,0.00319,447.15558,419.33103,165.44992,4.00036,54.82747,,5685.56185,401.70733,0.3542,1770.72425,2833.00071,561.15789,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1017.70833,11.70912,0.00417,311.11907,383.32116,242.94592,3.44551,58.47846,,4880.53839,395.11613,0.22566,1458.26623,2466.58587,459.29404,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,914.49261,11.82619,0.00323,215.19685,440.92377,172.12918,3.41867,63.96718,,4496.1707,401.34696,0.32135,1307.35312,2340.41385,342.92805,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1194.92763,5.64502,0.00275,371.55828,533.87626,227.00447,3.0777,46.70799,,4498.75712,374.53129,0.35681,1278.31978,2094.98809,649.20377,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1545.76356,1.73486,0.00312,441.7314,855.97869,185.36769,3.09097,51.61366,,4536.40642,410.81792,0.27392,1550.73615,1843.18325,614.84803,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1732.99494,0.0726,0.0022,381.92363,1111.89329,173.75082,3.04689,55.33493,,4711.55786,6.24066,0.64952,1187.89934,2559.0443,851.8661,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1497.05912,4.33406,0.00337,216.3014,1028.36804,183.43944,3.11025,55.46311,,4575.75697,345.32639,0.69195,506.53968,2977.81832,681.78694,,,,,,,,,,,,,,,,,,,,,
